Vers,Phonétique,Syllabes
mais lui n'ayez pas peur de lui c'est son métier,mElHinEjepap9R|d@lHisEsCmetje,12
qui pourrait se vanter d'avoir surpris son âme ,kipuREs@vAte|dt|avwaRsyRpRisCam,12
l'étude de sa vie est d'en cacher le fond,letyd@d@savi|EdtAkaSel@fC,12
on en parle  on en pleure  on en rit  qu'en voit-on ,CApaRlCApl9R|CARikAvwatC,12
quelques duels oubliés quelques soupirs de femme,kElk@dHElzublijekElk@supiRd@fam,14
quelque joyau de prix sur une épaule infâme,kElk@Zwajod@pRi|syRynepole~fam,12
quelque croix de bois noir sur un tombeau sans nom,kElk@kRwad@bwanwaR|syRe~tCbosAnC,12
mais comme tout se tait dès qu'il vient à paraître ,mEkOm@tus@tE|dEkilvje~tapaREtR,12
clarisse l'aperçoit et commence à souffrir,klaRis@lapERswat|ekOmAsasufRiR,12
comme il est beau  brillant  comme il s'annonce en maître ,kOmilEbobRijA|kOmilszanCsAmEtR,12
si clarisse s'indigne et tarde à consentir,siklaRis@sze~dinj|etaRdakCsAtiR,12
il dira qu'il se tue  il se tuera peut-être  ,ildiRakils@ty|ils@tyRap2EtR,12
mais clarisse aime mieux le sauver et mourir,mEklaRisEm@mj2|l@soveemuRiR,12
c'est le roué sans cœur le spectre à double face,sEl@RwesAk9r|l@spEktRadubl@fas,12
a la patte de tigre aux serres de vautour,alapat@d@tigR|osER@d@votuR,12
le roué sérieux qui n'eut jamais d'amour ,l@RweseRj2|kinyZamEdtamuR,12
méprisant la douleur comme la populace ,mepRizAladul9R|kOm@lapOpylas,12
disant au genre humain de lui laisser son jour ,dizAtoZARyme~|d@lHilesesCZuR,12
et qui serait césar s'il n'était lovelace,ekis@REsezaR|sz|ilnetElov@lEs,12
ne lui demandez pas s'il est heureux ou non ,n@lHid@mAdepa|sz|ilE2R2zunC,12
il n'en sait rien lui-même il est ce qu'il doit être,ilnAsERje~lHimEm|ilEs@kildwaEtR,12
il meurt silencieux tel que dieu l'a fait naître,ilm9RsilAsj2|tElk@dj2lafEnEtR,12
l'antilope aux yeux bleus est plus tendre peut-être,lAtilOpozj2bl2z|EplytAdR@p2EtR,12
que le roi des forêts  mais le lion répond,k@l@RwadefORE|mEl@liCRepC,12
qu'il n'est pas antilope et qu'il a nom  lion,kilnEpazAtilOp|ekilanCliC,12
voilà l'homme d'un siècle et l'étoile polaire,vwalalOm@dte~sjEkl|eletwal@pOlER,12
sur qui les écoliers fixent leurs yeux ardents,syRkilezekOlje|fiksl9Rzj2zaRdA,11
l'homme dont richardson fera le commentaire,lOm@dCRiSaRdson|f@Ral@kOmAtER,12
qui donnera sa vie à lire à nos enfants,kidOn@Rasavi|aliRanozAfA,12
ses crimes noirciront un large bréviaire,sekRim@nwaRsiRCt|e~laRZ@bRevjER,12
qui brûlera les mains et les cœurs de vingt ans,kibRyl@Raleme~z|elek9Rd@ve~ttA,12
quant au roué français au don juan ordinaire,kAtoRwefRAsEz|odCZHAORdinER,13
ivre riche joyeux raillant l'homme de pierre,ivR@RiS@Zwaj2|RajAlOm@d@pjER,12
ne demandant partout qu'à trouver le vin bon,n@d@mAdApaRtu|k|atRuvel@ve~bC,12
bernant monsieur dimanche et disant à son père,bERnAm@sj2dimAS|edizAtasCpER,12
qu'il serait mieux assis pour lui faire un sermon,kils@REmj2zasi|puRlHifERe~sERmC,12
c'est l'ombre d'un roué qui ne vaut pas valmont,sElCbR@dte~Rwe|kin@vopavalmC,12
il en est un plus grand plus beau plus poétique,ilAEte~plygRA|plyboplypOetik,12
que personne n'a fait que mozart a rêvé,k@pERsOn@nafE|k@mozaRtaReve,12
qu'hoffmann a vu passer au son de la musique,kofmanavypase|osCd@lamyzik,12
sous un éclair divin de sa nuit fantastique,suze~eklERdive~|d@sanHifAtastik,12
admirable portrait qu'il n'a point achevé,admiRabl@pORtRE|k|ilnapwe~taS@ve,12
et que de notre temps shakspeare aurait trouvé,ek@d@nOtR@tA|SEkspiROREtRuve,12
un jeune homme est assis au bord d'une prairie,e~Z9nOmEtasiz|obORdtyn@pReRi,12
pensif comme l'amour beau comme le génie ,pAsifkOm@lamuR|bokOm@l@Zeni,12
sa maîtresse enivrée est prête à s'endormir,samEtREsAnivRe|EpREtaszAdORmiR,12
il vient d'avoir vingt ans son cœur vient de s'ouvrir ,ilvje~dtavwaRve~ttA|sCk9rvje~d@szuvRiR,12
rameau tremblant encor de l'arbre de la vie,RamotRAblAtAkor|d@laRbR@d@lavi,12
tombé comme le christ pour aimer et souffrir,tCbekOm@l@kRist|puRemeesufRiR,12
le voilà se noyant dans des larmes de femme,l@vwalas@nwajA|dAdelaRm@d@fam,12
devant cette nature aussi belle que lui ,d@vAsEt@natyR|osibEl@k@lHi,12
pressant le monde entier sur son cœur qui se pâme,pResAl@mCdAtje|syRsCk9rkis@pam,12
faible et comme le lierre ayant besoin d'autrui ,fEblekOm@l@ljER|EjAb@zwe~dtotRHi,12
et ne le cachant pas et suspendant son âme,en@l@kaSApaz|esyspAdAsCam,12
comme un luth éolien aux lèvres de la nuit,kOme~lyteOlje~|olEvR@d@lanHi,12
le voilà demandant pourquoi son cœur soupire,l@vwalad@mAdA|puRkwasCk9rsupiR,12
jurant les yeux en pleurs qu'il ne désire rien ,ZyRAlezj2zApl9R|k|iln@deziR@Rje~,12
caressant sa maîtresse et des sons de sa lyre,kaResAsamEtREs|edesCd@saliR,12
égayant son sommeil comme un ange gardien ,egejAsCsOmEj|kOme~AZ@gaRdje~,12
tendant sa coupe d'or à ceux qu'il voit sourire,tAdAsakup@dtOR|as2kilvwasuRiR,12
voulant voir leur bonheur pour y chercher le sien,vulAvwaRl9RbOn9R|puRiSERSel@sje~,12
le voilà jeune et beau sous le ciel de la france,l@vwalaZ9nebo|sul@sjEld@lafRAns,12
déjà riche à vingt ans comme un enfouisseur ,deZaRiSave~ttA|kOme~AfHis2R,12
portant sur la nature un cœur plein d'espérance,pORtAsyRlanatyR|e~k9rple~dtEspeRAs,12
aimant aimé de tous ouvert comme une fleur ,EmAtemed@tusz|uvERkOmyn@fl9R,12
si candide et si frais que l'ange d'innocence,sikAdidesifRE|k@lAZ@dtinOsAs,12
baiserait sur son front la beauté de son cœur,bez@REsyRsCfRC|laboted@sCk9r,12
le voilà regardez devinez-lui sa vie,l@vwalaR@gaRde|d@vinelHisavi,12
quel sort peut-on prédire à cet enfant du ciel ,kElsORp2tCpRediR|asEttAfAdysjEl,12
l'amour en l'approchant jure d'être éternel ,lamuRAlapROSA|ZyR@dEtRetERnEl,12
le hasard pense à lui  la sainte poésie,l@azaRpAsalHi|lase~t@pOezi,12
retourne en souriant sa coupe d'ambroisie,R@tuRnAsuRjA|sakup@dtAbRwazi,12
sur ses cheveux plus doux et plus blonds que le miel,syRseS@v2plyduz|eplyblCk@l@mjEl,12
ce palais c'est le sien   le cerf et la campagne,s@palEsEl@sje~|l@sERelakApanj,12
sont à lui   la forêt le fleuve et la montagne,sCtalHilafORE|l@fl9velamCtanj,12
ont retenu son nom en écoutant l'écho,CR@t@nysCnC|AekutAleko,12
c'est à lui le village et le pâle troupeau,sEtalHil@vilaZ|el@pal@tRupo,12
des moines  quand il passe et traverse un hameau,demwan@kAtilpas|etRavERse~amo,12
le bon ange du lieu se lève et l'accompagne,l@bCAZ@dylj2|s@lEvelakCpanj,12
quatre filles de prince ont demandé sa main,katR@fij@d@pRe~s|Cd@mAdesame~,12
sachez que s'il voulait la reine pour maîtresse,saSek@szilvulE|laREn@puRmEtREs,12
et trois palais de plus il les aurait demain ,etRwapalEd@plyz|illezOREd@me~,12
qu'un juif deviendrait chauve à compter sa richesse,ke~ZHifd@vje~dRESov|akCtesaRiSEs,12
et qu'il pourrait jeter sans que rien en paraisse,ekilpuREZ@te|sAk@Rje~ApaREs,12
les blés de ses moissons aux oiseaux du chemin,lebled@semwasCz|ozwazodyS@me~,12
eh bien  cet homme-là vivra dans les tavernes,ebje~sEtOm@la|vivRadAletavERn,12
entre deux charbonniers autour d'un poêle assis ,AtR@d2SaRbOnjez|otuRdte~pwalasi,12
la poudre noircira sa barbe et ses sourcils ,lapudR@nwaRsiRa|sabaRbesesuRsil,12
vous le verrez un jour tremblant et les yeux ternes,vul@vERee~ZuR|tRAblAtelezj2tERn,12
venir dans son manteau dormir sous les lanternes,v@niRdAsCmAto|dORmiRsulelAtERn,12
la face ensanglantée et les coudes noircis,lafasAsAglAte|elekud@nwaRsi,12
vous le verrez sauter sur l'échelle dorée,vul@vEResote|syRleSEl@dORe,12
pour courir dans un bouge au sortir d'un boudoir,puRkuRiRdAze~buZ|osORtiRdte~budwaR,12
portant sa lèvre ardente à la prostituée,pORtAsalEvRaRdAt|alapROstitHe,12
avant qu'à son balcon done elvire éplorée,avAkasCbalkC|donElviReplORe,12
dans la profonde nuit croyant encor le voir,dAlapROfCd@nHi|kRwajAtAkorl@vwaR,12
ait cessé d'agiter sa lampe et son mouchoir,EsesedtaZite|salApesCmuSwaR,12
vous le verrez laquais pour une chambrière,vul@vERelakE|puRyn@SambRjER,12
cachant sous ses habits son valet grelottant ,kaSAsuseabi|sCvalEgR2lOtA,12
vous le verrez tranquille et froid comme une pierre,vul@vERetRAkil|efRwakOmyn@pjER,12
pousser dans les ruisseaux le cadavre d'un père,pusedAleRHiso|l@kadavR@dte~pER,12
et laisser le vieillard traîner ses mains de sang,elesel@vjEjaR|tReneseme~d@sA,12
sur des murs chauds encor du viol de son enfant,syRdemyRSozAkor|dyvjOld@sCAfA,13
que direz-vous alors  ah  vous croirez peut-être,k@diRevuzalORz|avukRwaRep2EtR,12
que le monde a blessé ce cœur vaste et hautain,k@l@mCdablese|s@k9rvasteote~,12
que c'est quelque lara qui se sent méconnaître,k@sEkElk@laRa|kis@sAmekOnEtR,12
que l'homme a mal jugé qui sait ce qu'il peut être,k@lOmamalZyZe|kisEs@kilp2EtR,12
et qui s'apercevant qu'il le serait en vain,ekiszapERs@vA|k|ill@s@REtAve~,12
rend haine contre haine et dédain pour dédain,RAEn@En|edede~puRdede~,12
eh bien  vous vous trompez  jamais personne au monde,ebje~vuvutRCpe|ZamEpERsOnomCd,12
n'a pensé moins que lui qu'il était oublié,napAsemwe~k@lHi|k|iletEtublije,13
jamais il n'a frappé sans qu'on ne lui réponde ,ZamEzilnafRape|sAkCn@lHiRepCd,12
jamais il n'a senti l'inconstance de l'onde,ZamEzilnasAti|l|e~kCstAs@d@lCd,12
et jamais il n'a vu se dresser sous son pié,eZamEzilnavy|s@dResesusCpie,13
le vivace serpent de la fausse amitié,l@vivas@sERpA|d@lafosamitje,12
que dis-je  tel qu'il est le monde l'aime encore ,k@diZ@tElkilE|l@mCd@lEmAkOR,12
il n'a perdu chez lui ni ses biens ni son rang,ilnapERdySelHi|nisebHe~nisCRA,12
devant dieu devant tous il s'assoit à son banc,d@vAdj2d@vAtusz|ilszaswatasCbA,12
ce qu'il a fait de mal personne ne l'ignore ,s@kilafEd@mal|pERsOn@n@linjOR,12
on connaît son génie on l'admire on l'honore ,CkOnEsCZeni|CladmiRClOnOR,12
seulement voyez-vous cet homme c'est don juan,s9l@mAvwajevu|sEtOm@sEdCZHA,13
oui don juan le voilà ce nom que tout répète,widCZHAl@vwalas@nCk@tuRepEt,13
ce nom mystérieux que tout l'univers prend,s@nCmisteRj2|k@tulynivERpRA,12
dont chacun vient parler et que nul ne comprend ,dCSake~vje~paRle|ek@nyln@kCpRA,12
si vaste et si puissant qu'il n'est pas de poète,sivastesipHisA|k|ilnEpad@pOEt,12
qui ne l'ait soulevé dans son cœur et sa tête,kin@lEsul@ve|dAsCk9resatEt,12
et pour l'avoir tenté ne soit resté plus grand,epuRlavwaRtAte|n@swaREsteplygRA,12
insensé que je suis  que fais-je ici moi-même ,e~sAsek@Z@sHi|k@fEZ@isimwamEm,13
était-ce donc mon tour de leur parler de toi,etEs@dCkmCtuR|d@l9RpaRled@twa,12
grande ombre et d'où viens-tu pour tomber jusqu'à moi ,gRAdCbRedtuvje~ty|puRtCbeZyskamwa,12
c'est qu'avec leurs horreurs leur doute et leur blasphème,sEkavEkl9ROR9R|l9Rdutel9RblasfEm,12
pas un d'eux ne t'aimait don juan  et moi je t'aime,paze~dt2n@ttemE|dCZHAemwaZ@ttEm,13
comme le vieux blondel aimait son pauvre roi,kOm@l@vj2blCdel|emEsCpovR@Rwa,12
oh  qui me jettera sur ton coursier rapide ,okim@ZEt@Ra|syRtCkuRsjeRapid,12
oh  qui me prêtera le manteau voyageur,okim@pRet@Ra|l@mAtovwajaZ9R,12
pour te suivre en pleurant candide corrupteur ,puRt@sHivRApl9RA|kAdid@koRypt2R,12
qui me déroulera cette liste homicide,kim@deRul@Ra|sEt@listOmisid,12
cette liste d'amour si remplie et si vide,sEt@list@dtamuR|siRApliesivid,12
et que ta main peuplait des oublis de ton cœur ,ek@tame~p9plE|dezublid@tCk9r,12
trois mille noms charmants  trois mille noms de femme ,tRwamil@nCSaRmA|tRwamil@nCd@fam,12
pas un qu'avec des pleurs tu n'aies balbutié ,paze~kavEkdepl9R|tynE@balbysje,13
et ce foyer d'amour qui dévorait ton âme,es@fwajedtamuR|kidevOREtCam,12
qui lorsque tu mourus de tes veines de flamme,kilORsk@tymuRy|d@tevEn@d@flam,12
remonta dans le ciel comme un ange oublié,R@mCtadAl@sjEl|kOme~AZublije,13
de ces trois mille amours pas un qui l'ait noyé ,d@setRwamilamuR|paze~kilEnwaje,12
elles t'aimaient pourtant ces filles insensées,El@ttemEpuRtA|sefij@ze~sAse,12
que sur ton cœur de fer tu pressas tour à tour ,k@syRtCk9rd@fER|typResatuRatuR,12
le vent qui t'emportait les avait traversées ,l@vAkittApORtE|lezavEtRavERse,12
elles t'aimaient don juan ces pauvres délaissées,El@ttemEdCZHAsepovR@delese,13
qui couvraient de baisers l'ombre de ton amour,kikuvREd@beze|l|CbR@d@tCamuR,12
qui te donnaient leur vie et qui n'avaient qu'un jour ,kit@dOnEl9Rvi|ekinavEke~ZuR,12
mais toi spectre énervé toi que faisais-tu d'elles ,mEtwaspEktRenERve|twak@f@zEtydtEl,12
ah  massacre et malheur  tu les aimais aussi,amasakRemal9R|tylezemEzosi,12
toi  croyant toujours voir sur tes amours nouvelles,twakRwajAtuZuRvwaR|syRtezamuRnuvEl,12
se lever le soleil de tes nuits éternelles,s@l@vel@sOlEj|d@tenHizetERnEl,12
te disant chaque soir   peut-être le voici ,t@dizASak@swaR|p2EtR@l@vwasi,12
et l'attendant toujours et vieillissant ainsi ,elatAdAtuZuRz|evjEjisAte~si,12
demandant aux forêts à la mer à la plaine,d@mAdAtofOREz|alamERalaplEn,12
aux brises du matin à toute heure à tout lieu,obRiz@dymate~|a9Ratulj2,13
la femme de ton âme et de ton premier vœu ,lafam@d@tCam|ed@tCpR@mjev2,12
prenant pour fiancée un rêve une ombre vaine,pR@nApuRfjAse|e~REvynCbR@vEn,12
et fouillant dans le cœur d'une hécatombe humaine,efujAdAl@k9r|dt|ynekatCbymEn,12
prêtre désespéré pour y chercher ton dieu,pREtR@dezEspeRe|puRiSERSetCdj2,12
et que voulais-tu donc   voilà ce que le monde,ek@vulEtydCk|vwalas@k@l@mCd,12
au bout de trois cents ans demande encor tout bas,obud@tRwasAzA|d@mAdAkortuba,12
le sphinx aux yeux perçants attend qu'on lui réponde,l@sfe~kszozj2pERsAz|atAkClHiRepCd,12
ils savent compter l'heure et que leur terre est ronde,ilsavkCtel9Re|k@l9RtERERCd,11
ils marchent dans leur ciel sur le bout d'un compas,ilmaRSdAl9RsjElsyR|l@budte~kCpa,11
mais ce que tu voulais ils ne le savent pas,mEs@k@tyvulEz|iln@l@savpa,11
 quelle est donc disent-ils cette femme inconnue,kElEdCkdiztilsEt@fame~kOny,11
qui seule eût mis la main au frein de son coursier ,kis9lymilame~|ofRe~d@sCkuRsje,12
qu'il appelait toujours et qui n'est pas venue ,kilap@lEtuZuRz|ekinEpav@ny,12
où l'avait-il trouvée  où l'avait-il perdue ,ulavEtiltRuve|ulavEtilpERdy,12
et quel nœud si puissant avait su les lier,ekEln2sipHisAt|avEsylelje,12
que n'ayant pu venir il n'ait pu l'oublier ,k@nEjApyv@niR|ilnEpylublije,13
n'en était-il pas une ou plus noble ou plus belle,nAetEtilpazyn|uplynObluplybEl,12
parmi tant de beautés qui de loin ou de près,paRmitAd@bote|kid@lwe~ud@pRE,12
de son vague idéal eût du moins quelques traits ,d@sCvagideal|ydymwe~kElk@tRE,12
que ne la gardait-il  qu'on nous dise laquelle ,k@n@lagaRdEtil|k|Cnudiz@lakEl,12
toutes lui ressemblaient  ce n'était jamais elle ,tut@lHiR@sAblE|s@netEZamEzEl,12
toutes lui ressemblaient don juan et tu marchais ,tut@lHiR@sAblE|dCZHAetymaRSE,13
tu ne t'es pas lassé de parcourir la terre ,tyn@ttEpalase|d@paRkuRiRlatER,12
ce vain fantôme à qui dieu t'avait envoyé,s@ve~fAtomaki|dj2ttavEtAvwaje,12
tu n'en as pas brisé la forme sous ton pié ,tynAaspabRize|lafORm@sutCpie,13
tu n'es pas remonté comme l'aigle à son aire,tynEpaR@mCte|kOm@lEglasCER,12
sans avoir sa pâture ou comme le tonnerre,sAzavwaRsapatyR|ukOm@l@tOnER,12
dans sa nue aux flancs d'or sans avoir foudroyé ,dAsanyoflAdtOR|sAzavwaRfudRwaje,12
tu n'as jamais medit de ce monde stupide,tynasZamEm@di|d@s@mCd@stypid,12
qui te dévisageait d'un regard hébété ,kit@devizaZE|dt|e~R@gaRebete,12
tu l'as vu tel qu'il est dans sa difformité ,tylasvytElkilE|dAsadifORmite,12
et tu montais toujours cette montagne aride,etymCtEtuZuR|sEt@mCtanjaRid,12
et tu suçais toujours plus jeune et plus avide,etysysEtuZuR|plyZ9neplyzavid,12
les mamelles d'airain de la réalité,lemamEl@dtERe~|d@laRealite,12
et la vierge aux yeux bleus sur la souple ottomane,elavjERZozj2bl2|syRlasuplotoman,12
dans ses bras parfumés te berçait mollement ,dAsebRapaRfyme|t@bERsEmOl@mA,12
de la fille de roi jusqu'à la paysanne,d@lafij@d@Rwa|Zyskalapeizan,12
tu ne méprisais rien même la courtisane,tyn@mepRizERje~|mEm@lakuRtizan,12
a qui tu disputais son misérable amant ,akitydispytE|sCmizeRablamA,12
mineur qui dans un puits cherchais un diamant,min9RkidAze~pHi|SERSEze~djamA,12
tu parcourais madrid paris naple et florence ,typaRkuREmadRid|paRinaplefloRAs,12
grand seigneur aux palais voleur aux carrefours ,gRAsEnj9RopalE|vOl9RokaR@fuR,12
ne comptant ni l'argent ni les nuits ni les jours ,n@kCtAnilaRZA|nilenHinileZuR,12
apprenant du passant à chanter sa romance ,apR@nAdypasAt|aSAtesaROmAs,12
ne demandant à dieu pour aimer l'existence,n@d@mAdAtadj2|puRemelEgzistAs,12
que ton large horizon et tes larges amours,k@tClaRZORizC|etelaRZ@zamuR,12
tu retrouvais partout la vérité hideuse,tyR@tRuvEpaRtu|laveRiteid2z,12
jamais ce qu'ici-bas cherchaient tes vœux ardents,ZamEs@kisiba|SERSEtev2zaRdA,12
partout l'hydre éternel qui te montrait les dents ,paRtulidRetERnEl|kit@mCtREledA,12
et poursuivant toujours ta vie aventureuse,epuRsHivAtuZuR|taviavAtyR2z,12
regardant sous tes pieds cette mer orageuse,R@gaRdAsutepje|sEt@mERORaZ2z,12
tu te disais tout bas   ma perle est là dedans ,tyt@dizEtuba|mapERlElad@dA,12
tu mourus plein d'espoir dans ta route infinie,tymuRyple~dtEspwaR|dAtaRute~fini,12
et te souciant peu de laisser ici-bas,et@susjAp2|d@leseisiba,12
des larmes et du sang aux traces de tes pas,delaRm@zedysA|otRas@d@tepa,12
plus vaste que le ciel et plus grand que la vie,plyvast@k@l@sjEl|eplygRAk@lavi,12
tu perdis ta beauté ta gloire et ton génie,typERditabote|taglwaRetCZeni,12
pour un être impossible et qui n'existait pas,puRe~EtRe~pOsibl|ekinEgzistEpa,12
et le jour que parut le convive de pierre,el@ZuRk@paRy|l@kCviv@d@pjER,12
tu vins à sa rencontre et lui tendis la main ,tyve~zasaRAkCtR|elHitAdilame~,12
tu tombas foudroyé sur ton dernier festin ,tytCbafudRwaje|syRtCdERnjefEste~,12
symbole merveilleux de l'homme sur la terre,se~bOl@mERvEj2|d@lOm@syRlatER,12
cherchant de ta main gauche à soulever ton verre,SERSAd@tame~goS|asul@vetCvER,12
abandonnant ta droite à celle du destin ,abAdOnAtadRwat|asEl@dydEste~,12
maintenant c'est à toi lecteur de reconnaître,me~t@nAsEtatwa|lEkt9Rd@R@kOnEtR,12
dans quel gouffre sans fond peut descendre ici-bas,dAkElgufR@sAfC|p2desAdRisiba,12
le rêveur insensé qui voudrait d'un tel maître,l@REv9Re~sAse|kivudREdte~tElmEtR,12
je ne dirai qu'un mot et tu le comprendras ,Z@n@diReke~mot|etyl@kCpRAdRa,12
ce que don juan aimait hassan l'aimait peut-être ,s@k@dCZHAemEasanlemEp2EtR,13
ce que don juan cherchait hassan n'y croyait pas,s@k@dCZHASERSEasannikRwajEpa,13
je jure devant dieu que mon unique envie,Z@ZyR@d@vAdj2|k@mCynikAvi,12
était de raconter une histoire suivie,etEd@RakCte|ynistwaR@sHivi,12
le sujet de ce conte avait quelque douceur,l@syZEd@s@kCt|avEkElk@dus9R,12
et mon héros peut-être eût su plaire au lecteur,emCeRop2EtR|ysyplERolEkt9R,12
j'ai laissé s'envoler ma plume avec sa vie,ZeleseszAvOle|maplymavEksavi,12
en voulant prendre au vol les rêves de son cœur,AvulApRAdRovOl|leREv@d@sCk9r,12
je reconnais bien là ma tactique admirable,Z@R@kOnEbje~la|mataktikadmiRabl,12
dans tout ce que je fais j'ai la triple vertu,dAtus@k@Z@fE|Z|elatRipl@vERty,12
d'être à la fois trop court trop long et décousu,dEtRalafwatRokuR|tRolCedekuzy,12
le poème et le plan les héros et la fable,l@pOEmel@plA|leeRozelafabl,12
tout s'en va de travers comme sur une table,tuszAvad@tRavER|kOm@syRyn@tabl,12
un plat cuit d'un côté pendant que l'autre est cru,e~plakHidte~kote|pAdAk@lotREkRy,12
le théâtre à coup sûr n'était pas mon affaire,l@teatRakusyR|n|etEpamCafER,12
je vous demande un peu quel métier j'y ferais,Z@vud@mAde~p2|kElmetjeZif@RE,12
et de quelle façon je m'y hasarderais,ed@kEl@fasC|Z@miazaRd@RE,12
quand j'y vois trébucher ceux qui dans la carrière,kAZivwatRebySe|s2kidAlakaRjER,12
debout depuis vingt ans sur leur pensée altière,d@bud@pHive~ttA|syRl9RpAsealtjER,12
du pied de leurs coursiers ne doutèrent jamais,dypjed@l9RkuRsje|n@dutERZamE,11
mes amis à présent me conseillent d'en rire,mezamizapRezA|m@kCsejdtARiR,11
de couper sous l'archet les cordes de ma lyre,d@kupesulaRSE|lekORd@d@maliR,12
et de remettre au vert hassan et namouna,ed@R@mEtRovER|asane,9
mais j'ai dit que l'histoire existait  la voilà,mEZedik@listwaR|EgzistElavwala,12
puisqu'en son temps et lieu je n'ai pas pu l'écrire,pjiskAsCtAzelj2|Z@nepapylekRiR,12
je vais la raconter  l'écrira qui voudra,Z@vElaRakCte|l|ekRiRakivudRa,12
un jeune musulman avait donc la manie,e~Z9n@myzylmA|avEdCklamani,12
